"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG",filter,quote,"BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5",jahr,"GLIEDERUNG",id,region
"Bevölkerung","Frauenanteil","Ausländerinnen","47,2","5229","11067","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","Ausländerinnen","48,4","7664","15849","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Frauenanteil","Ausländerinnen","47,8","5826","12192","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Frauenanteil","Deutsche","51,2","12095","23625","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","Deutsche","54","19596","36315","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2007","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","Deutsche","54,2","36762","67846","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","Deutsche","54,6","26700","48861","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2007","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","gesamt","51,4","695105","1351445","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Frauenanteil","gesamt","50,3","23991","47711","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","52,3","28088","53706","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","Deutsche","50,1","16865","33696","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","gesamt","52,9","40578","76709","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Frauenanteil","gesamt","52,7","26648","50600","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","25","25 Laim"
"Bevölkerung","Frauenanteil","Ausländerinnen","48,5","6138","12653","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","Deutsche","53,3","33484","62817","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Frauenanteil","Deutsche","53,8","21283","39590","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2007","Stadtbezirk","25","25 Laim"
"Bevölkerung","Frauenanteil","gesamt","52,2","42978","82283","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Frauenanteil","gesamt","50,6","24445","48306","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Frauenanteil","gesamt","51,4","19591","38091","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","50,5","9719","19228","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","gesamt","51","24350","47791","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","gesamt","51,8","28630","55288","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Frauenanteil","gesamt","49,6","33653","67864","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","gesamt","33,3","1","3","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Frauenanteil","gesamt","50,3","14181","28165","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","gesamt","52,8","45347","85964","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","gesamt","53,4","24590","46059","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","gesamt","53,4","32838","61514","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","gesamt","51,4","33317","64773","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","gesamt","50,5","28512","56487","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Frauenanteil","gesamt","48,7","13097","26877","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","gesamt","52,7","25833","48990","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Frauenanteil","gesamt","52,1","26945","51745","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Frauenanteil","gesamt","51,8","53600","103447","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","gesamt","50","27751","55475","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Frauenanteil","gesamt","50,6","32275","63832","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","gesamt","51,5","20500","39783","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","gesamt","50,6","19187","37940","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","Ausländerinnen","49,4","3498","7082","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","Deutsche","51,9","16093","31009","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","48,5","22548","46520","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","Ausländerinnen","44,5","4225","9491","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","Ausländerinnen","49,6","4789","9659","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Frauenanteil","Ausländerinnen","47,2","6214","13153","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","Ausländerinnen","47,2","2025","4290","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","Ausländerinnen","47,8","5853","12247","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Frauenanteil","Ausländerinnen","49,9","13961","28005","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2007","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","gesamt","48,6","14292","29402","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","gesamt","52,9","34251","64768","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","Ausländerinnen","48,8","6366","13049","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Frauenanteil","Ausländerinnen","48,8","2310","4729","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","Ausländerinnen","46","6855","14909","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","Ausländerinnen","48,5","6707","13829","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Frauenanteil","Ausländerinnen","45,4","6174","13604","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","49,7","22512","45309","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","Deutsche","52","39217","75386","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","Ausländerinnen","48","4231","8806","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","Ausländerinnen","48,3","5147","10649","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Frauenanteil","gesamt","50,1","10054","20048","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","gesamt","51,8","30489","58881","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Frauenanteil","gesamt","50","25577","51183","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","Ausländerinnen","47,6","12945","27197","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","Ausländerinnen","49,5","15734","31778","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","gesamt","51","20973","41116","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","52","26626","51180","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Frauenanteil","Deutsche","50,4","9879","19588","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","Deutsche","53,7","27559","51306","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","gesamt","51,4","28036","54552","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Frauenanteil","gesamt","48,5","24076","49657","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","52,6","24123","45832","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Frauenanteil","Deutsche","50,6","7744","15319","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Frauenanteil","gesamt","48,9","35457","72506","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","gesamt","51,3","54951","107164","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Frauenanteil","Deutsche","51,8","16742","32310","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","Deutsche","53","21479","40531","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Frauenanteil","Ausländerinnen","45","4413","9814","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Frauenanteil","Ausländerinnen","49,7","6692","13462","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","Deutsche","51,6","18722","36274","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","Deutsche","52,4","21329","40723","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Frauenanteil","Deutsche","49,7","17902","36053","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","50,8","26366","51925","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","Deutsche","51,2","15106","29479","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","Deutsche","52","15796","30377","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","Ausländerinnen","47,1","7825","16605","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","Ausländerinnen","46,6","4702","10088","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","Ausländerinnen","49,7","5930","11933","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","gesamt","50,5","15359","30393","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","gesamt","52,3","49261","94257","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","gesamt","53,2","25504","47949","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","Deutsche","51,4","12848","24997","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","Deutsche","53,5","39134","73131","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","Deutsche","53,9","19952","37035","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","Ausländerinnen","46,5","2511","5396","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","Ausländerinnen","47,9","10127","21126","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","Ausländerinnen","50,9","5552","10914","","","","Anzahl aller weiblichen Einwohner (Ausländer)","Anzahl aller Einwohner (Ausländer)","","","","2012","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","gesamt","51,3","35541","69295","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","gesamt","52,2","42205","80816","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Frauenanteil","gesamt","51","734211","1439474","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Frauenanteil","gesamt","50,1","25480","50877","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2012","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","52","29350","56413","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","Deutsche","52,8","34152","64650","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Frauenanteil","Deutsche","52","564437","1085658","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Frauenanteil","Deutsche","51,1","19762","38652","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2012","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Frauenanteil","gesamt","52,2","26560","50903","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2006","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Frauenanteil","gesamt","51,5","683347","1326206","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2006","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Frauenanteil","gesamt","50,5","23266","46058","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","52,4","27717","52863","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Frauenanteil","gesamt","52,7","26348","50028","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2006","Stadtbezirk","25","25 Laim"
"Bevölkerung","Frauenanteil","Deutsche","52","16027","30839","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Frauenanteil","gesamt","48,7","22273","45736","","","","Anzahl aller weiblichen Einwohner (gesamt)","Anzahl aller Einwohner (gesamt)","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Frauenanteil","Deutsche","51","22254","43637","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Frauenanteil","Deutsche","37,5","3","8","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Frauenanteil","Deutsche","52,2","21031","40318","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Frauenanteil","Deutsche","51,6","24818","48142","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Frauenanteil","Deutsche","52,7","15227","28870","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Frauenanteil","Deutsche","51,9","14330","27628","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Frauenanteil","Deutsche","51,2","11887","23232","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Frauenanteil","Deutsche","54,4","36198","66588","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Frauenanteil","Deutsche","54,1","19338","35775","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Frauenanteil","Deutsche","54,8","25898","47230","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Frauenanteil","Deutsche","53,2","34862","65482","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Frauenanteil","Deutsche","51,9","18574","35812","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Frauenanteil","Deutsche","52,8","17988","34093","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Frauenanteil","Deutsche","51,8","7630","14722","","","","Anzahl aller weiblichen Einwohner (deutsch)","Anzahl aller Einwohner (deutsch)","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
